Date,Gold_Close/Last,Gold_Volume,Gold_Open,Gold_High,Gold_Low,Silver_Close/Last,Silver_Volume,Silver_Open,Silver_High,Silver_Low
4/13/17,1288.5,229082,1288.3,1290.7,1283.8,18.51,82108,18.51,18.605,18.415
4/17/17,1291.9,189444,1292.4,1297.4,1283.1,18.514,58659,18.585,18.655,18.37
4/18/17,1294.1,272618,1286.7,1294.4,1280.6,18.272,108451,18.43,18.435,18.065
4/19/17,1283.4,251024,1291.7,1292.7,1275.4,18.162,72708,18.3,18.325,18.085
4/20/17,1283.8,237678,1282.2,1285.2,1278,18.018,112312,18.16,18.22,17.845
4/21/17,1289.1,220990,1283.3,1290.1,1280,17.937,41398,18.095,18.095,17.865
4/24/17,1277.5,287252,1280,1280,1266,17.932,46673,18.035,18.035,17.625
4/25/17,1267.2,242791,1277.9,1279.9,1262.8,17.659,55112,17.99,18.05,17.59
4/26/17,1264.2,233964,1265.5,1272.8,1260.7,17.431,65816,17.65,17.695,17.355
4/27/17,1265.9,203162,1270.2,1271.1,1261.8,17.334,93846,17.515,17.54,17.265
4/28/17,1268.3,166210,1265.2,1269.9,1264.2,17.262,62471,17.28,17.445,17.185
5/1/17,1255.5,197023,1269.6,1272.4,1254.9,16.842,70384,17.24,17.29,16.81
5/2/17,1257,171411,1257.4,1258.8,1252.6,16.831,60576,16.88,17.015,16.8
5/3/17,1248.5,245496,1257.8,1257.8,1236.4,16.546,84776,16.855,16.895,16.415
5/4/17,1228.6,305881,1238.5,1241.7,1225.7,16.303,98264,16.485,16.645,16.215
5/5/17,1226.9,257019,1228.5,1236,1226.2,16.274,86392,16.315,16.53,16.23
5/8/17,1227.1,188318,1223.1,1236.9,1221,16.258,52801,16.31,16.455,16.23
5/9/17,1216.1,240063,1226.6,1228.7,1214.3,16.067,68562,16.235,16.315,16.06
5/10/17,1218.9,185804,1222.1,1225.8,1217.5,16.207,75049,16.18,16.345,16.145
5/11/17,1224.2,230075,1219.2,1227.7,1216.9,16.265,63736,16.205,16.39,16.165
5/12/17,1227.7,189500,1225,1231.6,1224.4,16.402,57722,16.33,16.475,16.3
5/15/17,1230,182239,1228.3,1237.4,1226.8,16.603,79419,16.46,16.815,16.41
5/16/17,1236.4,197131,1230.8,1239.1,1230,16.747,70432,16.63,16.865,16.61
5/17/17,1258.7,365967,1237.2,1261.5,1236.3,16.906,119164,16.85,17.035,16.755
5/18/17,1252.8,361421,1261.4,1265,1245.7,16.67,113774,16.89,16.945,16.43
5/19/17,1253.6,210569,1246.8,1256.4,1246.1,16.796,75082,16.58,16.875,16.565
5/22/17,1261.4,201829,1257.5,1262.6,1251.6,17.191,76087,16.87,17.21,16.84
5/23/17,1255.5,269982,1260.4,1263.8,1250.5,17.139,91066,17.165,17.305,17.03
5/24/17,1253.1,234075,1251.1,1258.8,1247.6,17.117,79509,17.05,17.23,16.895
5/25/17,1259.8,62975,1261.6,1262.8,1256.9,17.193,56213,17.215,17.26,17.125
5/26/17,1271.4,14102,1258.6,1272.7,1269.4,17.323,1616,17.145,17.385,17.085
5/30/17,1265.7,275724,1270.1,1273.4,1261.8,17.427,74117,17.4,17.465,17.205
5/31/17,1275.4,193527,1265.7,1276.8,1262,17.406,69459,17.385,17.42,17.225
6/1/17,1270.1,174611,1271.6,1272.8,1263.7,17.281,82027,17.315,17.37,16.985
6/2/17,1280.2,257594,1268,1282.2,1261.3,17.525,99642,17.27,17.58,17.115
6/5/17,1282.7,134854,1282.6,1286,1280.2,17.581,48594,17.55,17.65,17.495
6/6/17,1297.5,243052,1282.5,1298.8,1282.1,17.71,73392,17.545,17.745,17.515
6/7/17,1293.2,212480,1297,1297.6,1285,17.62,66633,17.71,17.725,17.505
6/8/17,1279.5,247460,1289.5,1291.5,1273.5,17.414,85338,17.56,17.68,17.285
6/9/17,1271.4,212190,1283.5,1284.6,1266.7,17.223,69540,17.485,17.495,17.155
6/12/17,1268.9,168475,1269.7,1272.4,1265.6,16.944,91364,17.17,17.215,16.89
6/13/17,1268.6,171164,1267.7,1271,1260.5,16.767,96274,16.945,16.955,16.705
6/14/17,1275.9,337298,1268.4,1284.2,1259,17.136,125328,16.82,17.365,16.79
6/15/17,1254.6,238470,1262.7,1268.5,1252.7,16.716,99484,16.875,17.065,16.62
6/16/17,1256.5,145249,1255.6,1258.6,1253.2,16.661,66837,16.72,16.8,16.62
6/19/17,1246.7,174183,1255.8,1257.3,1244.3,16.502,72542,16.67,16.68,16.445
6/20/17,1243.5,172002,1245.4,1249.4,1242.4,16.417,77955,16.465,16.605,16.36
6/21/17,1245.8,160236,1243.9,1248.8,1241.7,16.374,81374,16.415,16.495,16.315
6/22/17,1249.4,182170,1246.4,1256,1246.4,16.573,36159,16.465,16.705,16.465
6/23/17,1256.4,153529,1250.9,1260,1250.6,16.707,31851,16.58,16.825,16.58
6/26/17,1246.4,219105,1258.1,1259,1236.5,16.631,27721,16.755,16.785,16.28
6/27/17,1246.9,204721,1245.2,1253.8,1241.8,16.651,45924,16.56,16.78,16.55
6/28/17,1249.1,188119,1247.3,1255.7,1246.7,16.791,48219,16.685,16.89,16.68
6/29/17,1245.8,260590,1249.6,1253.2,1239.7,16.654,94806,16.835,16.915,16.615
6/30/17,1242.3,210097,1245.2,1248.2,1239,16.627,68060,16.635,16.705,16.505
7/3/17,1219.2,26906,1220.1,1224.6,1220,16.092,12692,16.135,16.175,16.01
7/5/17,1221.7,348799,1223,1228.4,1216.5,15.896,132201,16.05,16.19,15.85
7/6/17,1223.3,185809,1226.5,1229.5,1221.8,15.983,65000,16.055,16.08,15.91
7/7/17,1209.7,310483,1224.6,1228.1,1206.6,15.425,152802,14.51,16.14,14.34
7/10/17,1213.2,233437,1212.1,1215,1204,15.629,122268,15.58,15.705,15.145
7/11/17,1214.7,213121,1213.8,1217.1,1207.4,15.745,93883,15.64,15.83,15.425
7/12/17,1219.1,254172,1216.5,1225.2,1212.5,15.887,94050,15.81,15.995,15.71
7/13/17,1217.3,219900,1219.2,1223.6,1215.6,15.691,75577,15.875,15.955,15.66
7/14/17,1227.5,258301,1216.4,1232.7,1214,15.933,90093,15.66,16.07,15.575
7/17/17,1233.7,166096,1228.7,1235.4,1227.5,16.099,77645,15.99,16.17,15.935
7/18/17,1241.9,245241,1233.3,1244.1,1232.2,16.268,88134,16.08,16.31,16.06
7/19/17,1242,189980,1242,1243.5,1235.1,16.297,80622,16.265,16.345,16.125
7/20/17,1245.5,263291,1240.6,1247.2,1234.6,16.345,83590,16.25,16.395,16.11
7/21/17,1261,51035,1250.8,1262.1,1249.5,16.457,58385,16.28,16.51,16.28
7/24/17,1260.7,61616,1261.4,1265.1,1258.1,16.443,61270,16.5,16.575,16.405
7/25/17,1258.5,61360,1261.9,1264.2,1255.1,16.542,74473,16.46,16.605,16.225
7/26/17,1255.6,92181,1256.2,1269.8,1249.4,16.459,65739,16.465,16.68,16.28
7/27/17,1266.5,154412,1266.8,1271.3,1260.3,16.573,66786,16.64,16.81,16.54
7/28/17,1275.3,241286,1265,1277,1263.2,16.695,48722,16.575,16.75,16.505
7/31/17,1273.4,158464,1276.3,1277.3,1271.7,16.786,54746,16.745,16.87,16.665
8/1/17,1279.4,206396,1275.6,1280.3,1268.4,16.764,60358,16.835,16.845,16.59
8/2/17,1278.4,204629,1275.2,1279,1268.9,16.733,76124,16.695,16.96,16.455
8/3/17,1274.4,198615,1272.6,1277,1262.9,16.63,57105,16.57,16.68,16.42
8/4/17,1264.6,260834,1275.3,1276.5,1259.8,16.252,94930,16.7,16.75,16.17
8/7/17,1264.7,120039,1264.3,1265.6,1261.3,16.251,56468,16.27,16.28,16.095
8/8/17,1262.6,240864,1262.9,1271,1257.1,16.389,78267,16.24,16.46,16.205
8/9/17,1279.3,280929,1266.1,1284.7,1265.9,16.863,103706,16.44,16.945,16.43
8/10/17,1290.1,257651,1283.2,1293.8,1280.3,17.065,101696,16.94,17.24,16.85
8/11/17,1294,259307,1292.5,1298.1,1286.7,17.07,93041,17.125,17.195,16.88
8/14/17,1290.4,233106,1296.4,1296.4,1284.2,17.122,72719,17.13,17.215,16.925
8/15/17,1279.7,278698,1287,1287.7,1272.7,16.714,96559,17.06,17.065,16.56
8/16/17,1282.9,268454,1276.9,1289.5,1273.2,16.94,98306,16.64,17.13,16.61
8/17/17,1292.4,316050,1290,1296,1286.4,17.053,96966,17.12,17.175,16.965
8/18/17,1291.6,379352,1293.8,1306.9,1289.1,17,112274,17.035,17.32,16.85
8/21/17,1296.7,254319,1289.1,1299.7,1286.2,17.015,88901,16.935,17.12,16.83
8/22/17,1291,259806,1297.1,1298.1,1287,16.982,86527,17.005,17.115,16.87
8/23/17,1294.7,226744,1290.4,1297,1287.9,17.126,23335,17.065,17.185,16.99
8/24/17,1292,237998,1296,1296.8,1289.3,17.046,40022,17.175,17.18,16.895
8/25/17,1297.9,350288,1291.3,1301.4,1281.3,17.132,43451,17.035,17.26,16.8
8/28/17,1315.3,310489,1297.6,1317.8,1297,17.529,56179,17.1,17.565,17.1
8/29/17,1318.9,444146,1320.5,1331.9,1310.6,17.516,83750,17.61,17.755,17.345
8/30/17,1314.1,301091,1314.8,1319.3,1310.1,17.503,87226,17.44,17.555,17.37
8/31/17,1322.2,359132,1314.1,1329,1302.3,17.575,79977,17.51,17.695,17.34
9/1/17,1330.4,52922,1339.7,1343.5,1330.4,17.816,13684,17.88,17.985,17.86
9/5/17,1344.5,546280,1339.8,1349.7,1331.1,17.941,123091,17.98,18.09,17.835
9/6/17,1339,297521,1345,1347.7,1336.4,17.91,70784,17.98,18.07,17.885
9/7/17,1350.3,354009,1339,1355.5,1337.2,18.116,88015,17.95,18.225,17.865
9/8/17,1351.2,377234,1354,1362.4,1347.1,18.123,84923,18.205,18.29,17.965
9/11/17,1335.7,292049,1341.5,1344.6,1330.6,17.902,77987,17.92,17.99,17.77
9/12/17,1332.7,281134,1331.7,1336.3,1326.7,17.89,61334,17.885,17.975,17.785
9/13/17,1328,298024,1336.2,1340.5,1324.5,17.867,80739,17.97,18.125,17.725
9/14/17,1329.3,327600,1327.6,1334.9,1319.5,17.789,83941,17.845,17.865,17.66
9/15/17,1325.2,313245,1333.7,1338.2,1323,17.701,74016,17.845,17.915,17.63
9/18/17,1310.8,259701,1324,1324,1308.1,17.156,83368,17.655,17.675,17.11
9/19/17,1310.6,268037,1310.5,1315.3,1308.7,17.279,67628,17.245,17.375,17.16
9/20/17,1316.4,343639,1314.7,1319.8,1299.5,17.334,79415,17.345,17.445,17.01
9/21/17,1294.8,388118,1304.8,1305,1291.2,17.018,84994,17.225,17.225,16.865
9/22/17,1297.5,256421,1294.1,1301.9,1294.1,16.984,52171,17.035,17.1,16.94
9/25/17,1311.5,357294,1301.5,1315.8,1291.7,17.147,88807,17.03,17.225,16.87
9/26/17,1301.7,376702,1314.2,1317.1,1295,16.883,85598,17.2,17.295,16.815
9/27/17,1287.8,364084,1297.3,1299.2,1284.1,16.827,82289,16.87,16.94,16.75
9/28/17,1288.7,279916,1285.1,1291.6,1280.4,16.847,67332,16.78,16.925,16.705
9/29/17,1284.8,280671,1290.1,1293.2,1278.2,16.676,70358,16.9,16.905,16.64
10/2/17,1275.8,267375,1282.2,1282.8,1272,16.654,61413,16.67,16.75,16.565
10/3/17,1274.6,202951,1273.1,1277.4,1271,16.65,46399,16.605,16.69,16.57
10/4/17,1276.8,266333,1274.5,1285,1273.1,16.624,70993,16.665,16.92,16.555
10/5/17,1273.2,217774,1277.5,1281.6,1268.5,16.638,52850,16.62,16.77,16.59
10/6/17,1274.9,361565,1270.6,1279.2,1262.8,16.79,102408,16.61,16.89,16.345
10/9/17,1285,195058,1278.6,1288,1277.7,16.971,54828,16.85,17.03,16.765
10/10/17,1293.8,308402,1286.8,1296.7,1284.6,17.207,86448,16.99,17.28,16.96
10/11/17,1288.9,258782,1290.7,1295.9,1286.8,17.133,65118,17.15,17.265,17.085
10/12/17,1296.5,239955,1294.6,1299.8,1291.8,17.266,59193,17.19,17.29,17.135
10/13/17,1304.6,290549,1296,1306.4,1292.9,17.411,76290,17.275,17.45,17.2
10/16/17,1303,265876,1306,1308.4,1292.5,17.369,76431,17.425,17.495,17.135
10/17/17,1286.2,328145,1297.2,1298.4,1283.2,17.041,87407,17.26,17.28,16.985
10/18/17,1283,250218,1286.9,1290.8,1278.6,16.997,67714,17.045,17.12,16.92
10/19/17,1290,345419,1282.8,1292.8,1277.6,17.255,104054,17.015,17.315,16.93
10/20/17,1280.5,308883,1292,1292.9,1279.3,17.078,96816,17.275,17.315,16.945
10/23/17,1280.9,276923,1281.5,1284.7,1273.6,17.075,89287,17.035,17.13,16.87
10/24/17,1278.3,262004,1283.9,1285.3,1274.8,16.966,85318,17.1,17.17,16.89
10/25/17,1279,368454,1278,1281.3,1272,16.925,90310,16.96,17.05,16.81
10/26/17,1269.6,377535,1278.6,1283.8,1266.4,16.811,89310,16.96,17.045,16.755
10/27/17,1271.8,352515,1268,1275.2,1263.8,16.752,102188,16.8,16.87,16.6
10/30/17,1277.7,253987,1274.3,1279.9,1269.8,16.847,61313,16.85,16.9,16.69
10/31/17,1270.5,264613,1277.6,1279.1,1268.3,16.693,67820,16.865,16.91,16.645
11/1/17,1277.3,376514,1271.8,1281.9,1268.5,17.176,118792,16.71,17.21,16.67
11/2/17,1278.1,374063,1275.2,1285.1,1274,17.137,100434,17.15,17.255,17.05
11/3/17,1269.2,361591,1277.5,1281.2,1265.9,16.834,103898,17.125,17.195,16.77
11/6/17,1281.6,340658,1270.7,1283.9,1266.4,17.235,98259,16.835,17.27,16.795
11/7/17,1275.8,327931,1282.6,1282.8,1272.3,16.94,92644,17.23,17.24,16.92
11/8/17,1283.7,346077,1276.4,1288.1,1276.1,17.138,89792,16.95,17.265,16.95
11/9/17,1287.5,20559,1286,1287.7,1285.4,16.975,4094,16.995,17.03,16.975
11/10/17,1274.2,342281,1286,1287.7,1273.6,16.871,91043,16.995,17.095,16.785
11/13/17,1278.9,213187,1275.3,1279.9,1274.4,17.047,70448,16.86,17.07,16.82
11/14/17,1282.9,342150,1278.9,1283.8,1269.7,17.073,73706,17.06,17.095,16.86
11/15/17,1277.7,417251,1280.7,1290,1276.5,16.971,102216,17.025,17.205,16.94
11/16/17,1278.2,268021,1278,1281.8,1274.9,17.072,73332,16.975,17.125,16.945
11/17/17,1296.5,368094,1278.8,1297.5,1278.1,17.373,99243,17.08,17.385,17.02
11/20/17,1275.3,399552,1294.1,1295.1,1274.1,16.842,137409,17.335,17.335,16.82
11/21/17,1281.7,315463,1276.6,1284.5,1275.8,16.96,79849,16.9,17.035,16.885
11/22/17,1296.8,5008,1296.1,1296.4,1293.7,17.216,3559,17.24,17.24,17.15
11/24/17,1291.8,83375,1296.1,1297.6,1289.5,17.093,32329,17.24,17.24,17.035
11/27/17,1298.9,143791,1292,1303.4,1290.7,17.119,42114,17.125,17.27,17.08
11/28/17,1299.2,224246,1298.8,1301.3,1294.5,16.918,80617,17.11,17.18,16.825
11/29/17,1286.2,370799,1298,1300.4,1285.1,16.561,105831,16.92,16.965,16.555
11/30/17,1276.7,331729,1286.9,1288.4,1273.1,16.474,87660,16.585,16.625,16.345
12/1/17,1282.3,421344,1277.9,1292.5,1274.2,16.388,96685,16.455,16.585,16.265
12/4/17,1277.7,250246,1277.6,1280.5,1273.5,16.373,68045,16.37,16.455,16.265
12/5/17,1264.9,311493,1279.1,1279.8,1263.2,16.068,80978,16.34,16.38,16.04
12/6/17,1266.1,239509,1268.3,1271.8,1264.8,15.955,66811,16.135,16.17,15.935
12/7/17,1253.1,305430,1265.2,1266.8,1245.8,15.802,72437,15.97,16.005,15.66
12/8/17,1248.4,270293,1249.5,1254.4,1244.4,15.823,73209,15.745,15.91,15.72
12/11/17,1246.9,185028,1249.2,1253.4,1242.4,15.785,53591,15.845,15.905,15.7
12/12/17,1241.7,216831,1243.9,1247.9,1238.3,15.668,61529,15.73,15.83,15.635
12/13/17,1248.6,296022,1246.3,1259.7,1242.3,15.869,83152,15.74,16.18,15.685
12/14/17,1257.1,252441,1258.1,1261.6,1252.8,15.934,69149,16.1,16.15,15.855
12/15/17,1257.5,230959,1255.5,1264.5,1255.2,16.063,56984,15.92,16.12,15.915
12/18/17,1265.5,202834,1257.8,1267,1255.3,16.205,45370,16.085,16.215,16.05
12/19/17,1264.2,196646,1265.4,1268.6,1262.3,16.153,50479,16.18,16.26,16.095
12/20/17,1269.6,198670,1264.8,1271.4,1264.4,16.275,54201,16.17,16.32,16.15
12/21/17,1270.6,188932,1268.8,1272.5,1266,16.239,44061,16.235,16.305,16.14
12/22/17,1278.8,180314,1270.3,1280.4,1268.4,16.444,50574,16.18,16.485,16.165
12/26/17,1287.5,130981,1279,1288.4,1277.7,16.604,41172,16.445,16.64,16.365
12/27/17,1291.4,193217,1287.8,1293.2,1286,16.756,55208,16.61,16.785,16.555
12/28/17,1297.2,213624,1292,1297.3,1290.5,16.923,61080,16.745,16.93,16.71
12/29/17,1309.3,226714,1297.5,1309.8,1296.1,17.145,69874,16.905,17.175,16.865
1/2/18,1316.1,269072,1305.3,1320.4,1304.6,17.206,75337,17.035,17.25,16.985
1/3/18,1318.5,342866,1319,1323,1308.9,17.267,88085,17.225,17.285,17.065
1/4/18,1321.6,350803,1315.5,1327.3,1307.1,17.269,90272,17.155,17.32,17.025
1/5/18,1322.3,322422,1324.4,1324.7,1314.6,17.285,83274,17.265,17.325,17.13
1/8/18,1320.4,238332,1321.8,1323,1315.7,17.144,83826,17.27,17.3,17.065
1/9/18,1313.7,321636,1321.2,1321.4,1309.5,17.01,91726,17.16,17.17,16.945
1/10/18,1319.3,382605,1313.3,1328.6,1308.9,17.035,109720,16.985,17.22,16.93
1/11/18,1322.5,254541,1317.5,1324.7,1316.1,16.966,110116,17,17.065,16.88
1/12/18,1334.9,44651,1337.3,1342.4,1334.9,17.141,12528,17.235,17.37,17.225
1/16/18,1337.1,472155,1340.9,1345,1332.1,17.189,169463,17.37,17.45,16.8
1/17/18,1339.2,358312,1339,1344.5,1326.6,17.166,100083,17.21,17.31,16.98
1/18/18,1327.2,305093,1327.4,1333.3,1324.3,16.954,89252,16.99,17.14,16.915
1/19/18,1333.1,268077,1327,1338.2,1326.6,17.036,58152,16.96,17.13,16.96
1/22/18,1331.9,325008,1334,1335.8,1328,16.989,53882,17.045,17.105,16.945
1/23/18,1336.7,354786,1333,1341.5,1330.7,16.913,86519,16.99,17.09,16.735
1/24/18,1361.4,147749,1346.2,1366.8,1344.1,17.489,118268,17.04,17.625,16.985
1/25/18,1368,140915,1362.7,1370.5,1346.2,17.615,129547,17.555,17.705,17.125
1/26/18,1357.2,139946,1352.7,1361,1348.6,17.441,78908,17.29,17.53,17.235
1/29/18,1345.1,224553,1353.7,1356.3,1340.9,17.127,83769,17.42,17.47,17.085
1/30/18,1340,394887,1344,1352.5,1337.5,17.058,79124,17.14,17.31,17.04
1/31/18,1343.1,365063,1341.8,1351,1335.5,17.241,99361,17.105,17.375,17.065
2/1/18,1347.9,301115,1348.2,1354.3,1340.2,17.155,85493,17.295,17.375,17.07
2/2/18,1337.3,416513,1352.2,1353.3,1330.1,16.709,129684,17.18,17.225,16.52
2/5/18,1336.5,298950,1334.6,1344.8,1331.6,16.671,91547,16.61,16.865,16.51
2/6/18,1329.5,457363,1343.1,1349.3,1322.8,16.58,96327,16.71,16.955,16.54
2/7/18,1314.6,335680,1326.6,1334.8,1313.5,16.238,112620,16.59,16.73,16.21
2/8/18,1319,349123,1320.7,1324.5,1309,16.341,95941,16.35,16.425,16.19
2/9/18,1315.7,306980,1321,1325,1313.2,16.139,87582,16.34,16.405,16.13
2/12/18,1326.4,203283,1317.1,1330,1316.3,16.57,77781,16.295,16.58,16.28
2/13/18,1330.4,192998,1325,1333.5,1323.7,16.528,68898,16.515,16.645,16.41
2/14/18,1358,405262,1331.9,1358.6,1319.1,16.878,102811,16.525,16.905,16.325
2/15/18,1355.3,251537,1353,1359.8,1350.8,16.796,79088,16.83,16.95,16.605
2/16/18,1356.2,21489,1350.2,1356.2,1349.5,16.796,3725,16.6,16.69,16.59
2/20/18,1331.2,357520,1348.9,1354,1330.6,16.513,35343,16.725,16.765,16.46
2/21/18,1332.1,244241,1331.2,1338.5,1324.4,16.678,36389,16.485,16.81,16.415
2/22/18,1332.7,201972,1326.2,1334.4,1322.9,16.638,34042,16.51,16.71,16.42
2/23/18,1330.3,165052,1333.7,1334.2,1327.7,16.549,30525,16.655,16.665,16.525
2/26/18,1332.8,237905,1330.4,1342.9,1328,16.622,56965,16.5,16.785,16.5
2/27/18,1315.5,710,1331.7,1332.6,1312.7,16.346,23576,16.61,16.65,16.26
2/28/18,1317.9,251263,1318.9,1323.7,1316.7,16.407,56441,16.44,16.52,16.36
3/1/18,1305.2,395651,1319.3,1322.3,1303.6,16.276,97202,16.43,16.565,16.16
3/2/18,1323.4,256112,1318,1326.6,1316.2,16.466,71355,16.495,16.595,16.4
3/5/18,1319.9,215468,1324.9,1328.9,1318.3,16.412,52412,16.53,16.62,16.37
3/6/18,1335.2,269691,1321,1339.9,1320.8,16.784,93589,16.42,16.895,16.41
3/7/18,1327.6,297281,1339.5,1342,1323,16.494,90417,16.81,16.89,16.435
3/8/18,1321.7,241811,1326.2,1329.8,1319.6,16.5,64557,16.505,16.575,16.43
3/9/18,1324,336571,1322.7,1325.9,1313.2,16.608,89986,16.51,16.71,16.33
3/12/18,1320.8,214392,1324.1,1325,1315.3,16.536,49313,16.605,16.635,16.43
3/13/18,1327.1,321790,1323.3,1328.8,1313.8,16.627,68897,16.535,16.69,16.465
3/14/18,1325.6,247027,1326.7,1330.5,1321.7,16.537,58711,16.595,16.67,16.515
3/15/18,1317.8,241746,1324.7,1328.1,1314.9,16.422,68576,16.53,16.58,16.37
3/16/18,1312.3,277568,1316.8,1321.8,1309.5,16.272,68691,16.385,16.495,16.205
3/19/18,1317.8,283944,1312.9,1319.6,1307.4,16.325,62812,16.305,16.345,16.2
3/20/18,1311.9,281146,1316.5,1318.1,1306.6,16.185,64279,16.31,16.34,16.1
3/21/18,1321.5,451237,1310.6,1336.9,1309.5,16.419,107191,16.165,16.665,16.155
3/22/18,1333.2,70121,1338,1340.8,1330.3,16.387,80385,16.565,16.61,16.33
3/23/18,1355.7,124800,1335.5,1356.3,1334.7,16.582,96619,16.375,16.675,16.375
3/26/18,1360.9,187073,1350.6,1361.8,1349.2,16.684,79681,16.56,16.795,16.525
3/27/18,1347.9,24159,1351.1,1352.2,1347.9,16.541,5463,16.515,16.56,16.505
3/28/18,1330,358319,1351.1,1352.2,1327.7,16.253,91352,16.515,16.56,16.22
3/29/18,1327.3,235348,1329.3,1332.6,1325.4,16.268,73493,16.28,16.34,16.195
4/2/18,1352.9,4979,1336.3,1355.1,1335.1,16.672,76589,16.3,16.68,16.3
4/3/18,1337.3,276654,1345,1346.6,1332.7,16.392,84650,16.59,16.605,16.34
4/4/18,1340.2,334886,1336.7,1352.5,1335.2,16.254,95330,16.4,16.515,16.22
4/5/18,1328.5,266243,1337.1,1338.7,1326,16.355,72941,16.29,16.395,16.15
4/6/18,1336.1,361181,1329.7,1339.1,1322.6,16.362,82819,16.355,16.475,16.24
4/9/18,1340.1,222038,1338,1341.5,1330.1,16.529,70457,16.42,16.54,16.295
4/10/18,1345.9,278138,1339.8,1346.2,1334.2,16.596,88994,16.485,16.64,16.41
4/11/18,1360,467541,1343.1,1369.4,1342.5,16.768,131690,16.56,16.89,16.515
4/12/18,1341.9,374672,1356.3,1356.7,1336.7,16.473,101372,16.665,16.69,16.43
4/13/18,1347.9,253937,1337.6,1350.3,1335.5,16.658,63952,16.46,16.68,16.445
4/16/18,1350.7,258382,1349.8,1353.5,1342.8,16.677,75396,16.655,16.77,16.545
4/17/18,1349.5,267744,1349.1,1352.2,1340.2,16.787,84050,16.67,16.805,16.575
4/18/18,1353.5,298749,1350.4,1359,1345,17.248,165747,16.785,17.275,16.73
4/19/18,1348.8,325544,1352.4,1357.7,1343.2,17.239,135635,17.215,17.36,17.09
4/20/18,1338.3,269829,1348.5,1348.9,1337,17.163,91618,17.235,17.26,17.04
4/23/18,1324,276592,1336.2,1337.6,1323.8,16.587,136239,17.135,17.135,16.58
4/24/18,1333,267707,1326.1,1334.5,1323.6,16.787,55182,16.7,16.815,16.6
4/25/18,1322.8,256659,1332,1333.8,1320.2,16.577,41673,16.785,16.795,16.55
4/26/18,1317.9,285847,1324.2,1328,1316.2,16.567,51421,16.62,16.66,16.46
4/27/18,1323.4,232724,1318,1326.4,1315.8,16.497,63489,16.565,16.61,16.48
4/30/18,1319.2,287438,1324,1325.9,1310.7,16.401,68642,16.555,16.58,16.225
5/1/18,1306.8,267336,1316,1317.4,1302.3,16.127,78659,16.345,16.37,16.07
5/2/18,1305.6,350840,1304.4,1314.9,1304.3,16.375,96542,16.19,16.565,16.175
5/3/18,1312.7,297240,1305.5,1319,1305.2,16.447,66259,16.405,16.62,16.385
5/4/18,1314.7,299809,1312.8,1316.9,1308.5,16.519,47074,16.455,16.56,16.39
5/7/18,1314.1,230426,1316.3,1320.1,1310.6,16.495,41960,16.55,16.6,16.43
5/8/18,1313.7,398268,1314.1,1318.5,1306.2,16.472,75787,16.505,16.55,16.335
5/9/18,1313,372491,1315.3,1317.8,1304.2,16.539,70928,16.51,16.655,16.375
5/10/18,1322.3,362491,1312.8,1323.4,1310.6,16.759,81887,16.52,16.79,16.5
5/11/18,1320.7,259923,1321.8,1326.3,1317,16.752,55517,16.76,16.865,16.67
5/14/18,1318.2,235892,1318.3,1322.4,1312.8,16.645,52487,16.7,16.76,16.515
5/15/18,1290.3,461831,1313.2,1314.7,1288.2,16.269,89414,16.54,16.565,16.205
5/16/18,1291.5,321197,1290.1,1296.4,1285.7,16.371,61543,16.285,16.435,16.19
5/17/18,1289.4,289678,1290.2,1294,1284,16.481,62297,16.385,16.505,16.335
5/18/18,1291.3,254923,1290,1293.7,1285.1,16.455,42267,16.44,16.485,16.37
5/21/18,1290.9,313755,1290.3,1292.7,1281.2,16.52,62442,16.43,16.535,16.28
5/22/18,1297.4,42154,1298.2,1301.3,1292.8,16.575,71116,16.53,16.7,16.465
5/23/18,1294.8,61616,1295.9,1303.8,1292,16.405,87799,16.555,16.6,16.33
5/24/18,1309.8,99686,1298,1311.8,1297.4,16.687,86402,16.475,16.715,16.42
5/25/18,1309,61195,1305.7,1309,1299.9,16.546,21051,16.53,16.53,16.44
5/29/18,1304.1,348290,1302.2,1311.3,1296.6,16.373,102814,16.48,16.53,16.31
5/30/18,1306.5,320122,1303.1,1308.8,1300,16.544,63338,16.375,16.58,16.325
5/31/18,1304.7,293132,1306,1311.5,1301,16.458,71698,16.525,16.615,16.41
6/1/18,1299.3,308394,1303,1304.8,1293.1,16.441,71122,16.43,16.515,16.335
6/4/18,1297.3,209443,1296.7,1302.3,1293.8,16.431,54630,16.42,16.56,16.38
6/5/18,1302.2,257770,1296.4,1304.8,1293.5,16.543,73873,16.44,16.55,16.37
6/6/18,1301.4,239391,1300.6,1306.1,1297.7,16.694,110305,16.505,16.765,16.505
6/7/18,1303,239302,1300.9,1307.8,1299,16.815,118355,16.71,16.935,16.67
6/8/18,1302.7,211335,1301.3,1304.8,1296,16.741,72200,16.745,16.86,16.645
6/11/18,1303.2,206333,1303.5,1307,1297.8,16.952,76619,16.805,16.975,16.77
6/12/18,1299.4,227402,1304.5,1304.8,1296.3,16.891,77134,16.96,16.98,16.775
6/13/18,1301.3,254837,1299.6,1305.2,1294.5,16.991,106212,16.875,17.145,16.825
6/14/18,1308.3,332112,1303.1,1313,1301,17.262,135613,17.075,17.35,16.965
6/15/18,1278.5,495364,1305.9,1306.7,1277.9,16.48,162916,17.195,17.275,16.46
